title,date,full_text,link
Skyworks Partners With ASUS to Launch Industry’s First Ultra-fast Wi-fi 6E Extended Band Router,"January 12, 2021",octoScope announced that it now supports Wi-Fi 6E in its Pal-6E™ instrument.,https://www.microwavejournal.com/articles/35282-skyworks-partners-with-asus-to-launch-industrys-first-ultra-fast-wi-fi-6e-extended-band-router
EMITE Releases Support for Wi‐Fi6E MIMO Throughput and SISO TRP/TIS OTA Testing,"December 24, 2020",N/A,https://www.microwavejournal.com/articles/35204-emite-releases-support-for-wifi6e-mimo-throughput-and-siso-trptis-ota-testing
octoScope Introduces Support for Wi-Fi 6E in its Test Instruments,"December 21, 2020",N/A,https://www.microwavejournal.com/articles/35196-octoscope-introduces-support-for-wi-fi-6e-in-its-test-instruments
Sivers Semiconductors Signs 70-100 MSEK Contract for New 60 GHz Module,"December 7, 2020","Sivers Semiconductors AB announced that the company has signed a long term supply contract and received the first substantial volume order for the new 2D RF Module, the BFM06009 from 8devices.",https://www.microwavejournal.com/articles/35087-sivers-semiconductors-signs-70-100-msek-contract-for-new-60-ghz-module
"TIM, Ericsson and Qualcomm set Record for Long Distance Speed with 5G mmWave Applied to FWA ","December 4, 2020","TIM, Ericsson and Qualcomm Technologies, Inc. are leaders once again with a new record for ultrabroadband long distance speed with 5G technology applied to Fixed Wireless Access (FWA).",https://www.microwavejournal.com/articles/35079-tim-ericsson-and-qualcomm-set-record-for-long-distance-speed-with-5g-mmwave-applied-to-fwa
Nordic Semiconductor Acquires Wi-Fi Development Team and Tech Assets from Imagination Technologies Group,"December 1, 2020",Nordic Semiconductor announced that it is expanding its in-house wireless technology expertise into Wi-Fi after acquiring the entire Imagination Technologies Ensigma Wi-Fi development team and associated Ensigma Wi-Fi IP tech assets.,https://www.microwavejournal.com/articles/35047-nordic-semiconductor-acquires-wi-fi-development-team-and-tech-assets-from-imagination-technologies-group
Filtronic Joins the HAPS Alliance,"November 30, 2020","Filtronic plc, a designer and manufacturer of RF, microwave, and mmWave products for the wireless telecoms, mission-critical communications and defence applications markets, announced that it has joined the HAPS Alliance, a non-profit association dedicated to building a High Altitude Platform Stations (HAPS) ecosystem that brings digital connectivity to everyone, everywhere.",https://www.microwavejournal.com/articles/35044-filtronic-joins-the-haps-alliance
"6 GHz Unlicensed Access to Add $163.5 Billion to Brazil Economy, Reveals Dynamic Spectrum Alliance ","November 25, 2020","Over the next 10 years, the Brazilian economy will benefit from the allocation of unlicensed access to the 6 GHz band, according to a study published by the Dynamic Spectrum Alliance (DSA) and Telecom Advisory Services LLC.",https://www.microwavejournal.com/articles/35043-ghz-unlicensed-access-to-add-1635-billion-to-brazil-economy-reveals-dynamic-spectrum-alliance
Siklu Begins Shipments of Terragraph-Compliant Fixed Wireless Access Systems,"November 24, 2020","Siklu will begin shipping a new 60 GHz, multi-Gbps fixed wireless broadband access system, compliant with the Terragraph standard, to service providers in the U.S. and U.K. for field trials and commercial services.",https://www.microwavejournal.com/articles/35032-siklu-begins-shipments-of-terragraph-compliant-fixed-wireless-access-systems
Cross-Industry Survey Reveals 79% Plan to Adopt WBA OpenRoaming,"November 19, 2020","According to a Wireless Broadband Alliance cross-industry survey of service providers, equipment manufacturers and enterprises, almost four out of five (79 percent) have adopted or plan to adopt the WBA OpenRoaming standard.",https://www.microwavejournal.com/articles/35019-cross-industry-survey-reveals-79-plan-to-adopt-wba-openroaming
Movandi Unveils Production Ready Solutions Across All Major Global mmWave Bands for the 5G Market,"November 18, 2020","Movandi has introduced a new family of mmWave production ready products, based on the second generation of Movandi’s BeamX mmWave technology, and is accelerating global 5G market trials.",https://www.microwavejournal.com/articles/35013-movandi-unveils-production-ready-solutions-across-all-major-global-mmwave-bands-for-the-5g-market
Cambridge Broadband Networks Group Launches New A2/A3 VectaStar Flex Variant ,"November 18, 2020","Cambridge Broadband Networks Group (CBNG) has launched an A2/A3 variant of its VectaStar Flex solution to unlock the potential of high capacity, low latency, long range backhaul and fixed wireless access (FWA).",https://www.microwavejournal.com/articles/35009-cambridge-broadband-networks-group-launches-new-a2a3-vectastar-flex-variant
Filtronic Celebrates 10 Years Manufacturing E-Band Transceivers,"November 18, 2020","Filtronic plc is celebrating a decade of manufacturing transceivers for use in E-Band backhaul radio links, which operate in the frequency bands 71 to 76 and 81 to 86 GHz.",https://www.microwavejournal.com/articles/35008-filtronic-celebrates-10-years-of-manufacturing-e-band-transceivers
LoRa Alliance and WBA Show Increase in Market Opportunity and ROI for LoRaWAN and Wi-Fi IoT Deployments ,"November 17, 2020","Selecting an intelligent multi-radio strategy is becoming increasingly important to succeed in a connected world, as illustrated in a new whitepaper, “Wi-Fi & LoRaWAN® Trials - An Overview of Use Cases Across Regions Combining Two Technologies,” released by the LoRa Alliance® and Wireless Broadband Alliance (WBA).",https://www.microwavejournal.com/articles/34999-lora-alliance-and-wba-show-increase-in-market-opportunity-and-roi-for-lorawan-and-wi-fi-iot-deployments
Ranatec Introduces Benchmark Bandwidth Performance with New RI 3101 8 x 8 Butler Matrix,"November 16, 2020","Ranatec, a part of Qamcom Group, announced that it has extended its product portfolio to include the Ranatec RI 3101 8 x 8 Butler Matrix.",https://www.microwavejournal.com/articles/34993-ranatec-introduces-benchmark-bandwidth-performance-with-new-ri-3101-8-x-8-butler-matrix
8-Channel Attenuator Ready for Wi-Fi 6E Testing,"November 13, 2020",Wireless Broadband Alliance (WBA) announced the conclusion of five trial deployments of Wi-Fi 6 across diverse markets.,https://www.microwavejournal.com/articles/34941--channel-attenuator-ready-for-wi-fi-6e-testing
WBA Declares Wi-Fi 6 Is Ready for Carrier Network Deployment After Successful Completion of Trials,"November 12, 2020","The Antenna Company has developed a Wi-Fi 6E MIMO antenna system, designed to increase network capacity, extend range and reduce latency in enterprise and industrial IoT networks.",https://www.microwavejournal.com/articles/34967-wba-declares-wi-fi-6-is-ready-for-carrier-network-deployment-after-successful-completion-of-trials
The Antenna Company Announces First Wi-Fi 6E MIMO Antenna System for Enterprise and IIoT Access Points,"November 12, 2020","DOK Ltd, ELVA’s manufacturing partner has reported on the successful tests of PPC-10G 70/80 GHz train-to-ground communication system on St. Petersburg to Helsinki railway line at a measured section between the Solnechnoye and Zelenogorsk stations.",https://www.microwavejournal.com/articles/34963-the-antenna-company-announces-first-wi-fi-6e-mimo-antenna-system-for-enterprise-and-iiot-access-points
11300 Mbps Train-To-Ground Connectivity To Moving Train,"October 30, 2020","The newly re-elected leaders of the Wireless Broadband Alliance (WBA) believe the world is on the verge of becoming one giant global Wi-Fi network, and will outline a powerful and ambitious vision for the future of Wi-Fi at the Alliance’s 37th annual Wireless Global Congress, October 28th. ",https://www.microwavejournal.com/articles/34892-mbps-train-to-ground-connectivity-to-moving-train
WBA Leaders Outline Vision of Worldwide Wi-Fi Harnessing ,"October 28, 2020","Qualcomm Technologies, Inc. unveiled the Qualcomm® Immersive Home Platforms, a successor to the company’s groundbreaking mesh networking platforms",https://www.microwavejournal.com/articles/34871-wba-leaders-outline-vision-of-worldwide-wi-fi-harnessing
Qualcomm Unveils Immersive Home Platform for Next-Generation Mesh Wi-Fi Networks,"October 28, 2020","Ampleon has released the BLF989E RF power transistor, which uses the very latest ninth-generation high-voltage (50 V) LDMOS process technology.",https://www.microwavejournal.com/articles/34869-qualcomm-unveils-immersive-home-platform-for-next-generation-mesh-wi-fi-networks
New RF Power Transistors and Ultra-Wideband Doherty Amplifiers for Use in Next Gen TV Broadcast Transmitters,"October 15, 2020","NXP Semiconductors N.V. announced its family of 2x2 Wi-Fi 6 (802.11ax) Dual Band + Bluetooth/BLE solutions that are driving a new phase of connectivity innovation for advanced gaming, audio, industrial and IoT markets.",https://www.microwavejournal.com/articles/34780-new-rf-power-transistors-and-ultra-wideband-doherty-amplifiers-for-use-in-next-gen-tv-broadcast-transmitters
"NXP Unveils Industry Leading, 2x2 Wi-Fi 6 + Bluetooth Solutions","October 8, 2020",N/A,https://www.microwavejournal.com/articles/34730-nxp-unveils-industry-leading-2x2-wi-fi-6-bluetooth-solutions
"Beyond COVID-19 Outbreak and US-China Trade War, 5G and Wi-Fi 6 Pursue Their Growth","September 23, 2020","Yole Développement and System Plus Consulting point out the latest innovations and underline the business opportunities in the 5G’s Impact on RF Front-End and Connectivity for Cellphones report. Analysts give detailed analysis of each technology’s strengths and weaknesses and delivers an ecosystem snapshot including market trends and forecasts, market shares, ecosystem and U.S./China trade war analysis, this study also points out COVID-19’s impact on the RF front-end and connectivity business.",https://www.microwavejournal.com/articles/34642-beyond-covid-19-outbreak-and-us-china-trade-war-5g-and-wi-fi-6-pursue-their-growth
Understanding IEEE 802.11 and Wi-Fi Standards,"September 11, 2020",Wi-Fi 6E utilizes the newly assigned 6 GHz frequency band to enable high-bandwidth applications that require ultra-fast data throughput and low latency connectivity. ,https://www.microwavejournal.com/articles/34582-understanding-ieee-80211-and-wi-fi-standards
Casa Systems Unveils Industry's First High-Power 5G mmWave CPE,"September 10, 2020","Casa Systems, Inc. announced the Aurus Autonomous Intelligence (AurusAI), the industry’s first high-power 5G mmWave customer premise equipment (CPE).",https://www.microwavejournal.com/articles/34572-casa-systems-unveils-industrys-first-high-power-5g-mmwave-cpe
"Kymeta Corp Secures Approximately $85 Million Financing Round to Accelerate Growth, with Funding from Bill Gates","August 25, 2020","Kymeta announced the recapitalization of the company with a funding round of approximately $85 million, led by early investor Bill Gates. The funding will support development of the second-generation antenna and Kymeta's hybrid satellite-cellular connectivity service.",https://www.microwavejournal.com/articles/34483-kymeta-corp-secures-approximately-85-million-financing-round-to-accelerate-growth-with-funding-from-bill-gates
New 2.4 GHz Range Extender at Rutronik UK Improves Range and Battery Life,"August 7, 2020","The 2.4 GHz RF front end module (FEM) nRF21540 from Nordic Semiconductor is a ""plug and play"" range extender that improves range and connection robustness, when combined with the multiprotocol wireless SoCs of nRF52 and nRF53 Series or other radios.",https://www.microwavejournal.com/articles/34400-new-24-ghz-range-extender-at-rutronik-uk-improves-range-and-battery-life
Filtronic Appoints New CEO,"August 6, 2020","Filtronic plc announced the appointment of Richard Gibbs as CEO beginning September 1. Gibbs is an experienced director who has led businesses supplying semiconductor, RF and electronics subsystems to the telecom, aerospace, defense, medical, oil and gas markets.",https://www.microwavejournal.com/articles/34396-filtronic-appoints-new-ceo
OCF Announces Completion of Universal Cloud Interface; Launches Industry’s First Cloud-to-Cloud Certification Program,"July 28, 2020",Open Connectivity Foundation (OCF) announced the completion of OCF Specification Release 2.2.0 and launch of the first ever Cloud-to-Cloud Certification Program.,https://www.microwavejournal.com/articles/34336-ocf-announces-completion-of-universal-cloud-interface-launches-industrys-first-cloud-to-cloud-certification-program
Siklu Receives Industry Canada Approval for MultiHaul™ Gigabit Wireless Access Products,"July 23, 2020",Siklu announced the company has received approval from Industry Canada (IC) for sales and deployment of the Siklu MultiHaul™ line of Gigabit-speed V-Band (57 to 64 GHz) mmWave systems in Canada. ,https://www.microwavejournal.com/articles/34315-siklu-receives-industry-canada-approval-for-multihaul-gigabit-wireless-access-products
Filtronic Reaches 50k Milestone with E-Band Transceivers for 5G Backhaul,"July 23, 2020","Filtronic plc has shipped 50,000 E-Band transceiver modules for the growing 5G XHaul market, demonstrating data rates to 40 Gbps, according to the company.",https://www.microwavejournal.com/articles/34314-filtronic-reaches-50k-milestone-with-e-band-transceivers-for-5g-backhaul
Anokiwave and hiSky Collaborate to Enable Smartellite™ SATCOM Terminals,"June 25, 2020","Anokiwave and hiSky will collaborate to develop the next-generation of low-cost, voice/data/IoT terminals for hiSky’s Smartellite™ offering.",https://www.microwavejournal.com/articles/34165-anokiwave-inc-and-hisky-collaborate-to-enable-smartellite-satcom-terminals
NXTCOMM Completes Design of AeroMax Flat Panel Antenna,"June 25, 2020","NXT Communications Corporation, a new mobile connectivity company based in Atlanta, has completed the design of a low-cost, flat panel satellite antenna for the commercial and defense aviation markets.",https://www.microwavejournal.com/articles/34166-nxtcomm-completes-design-of-aeromax-flat-panel-antenna
Linx Technologies Expands Wi-Fi 6 and Wi-Fi 6E Antenna Offering,"June 23, 2020","Linx Technologies, a Merlin, Ore, based developer and manufacturer of antennas, announced the ANT-W63WS3-SMA blade-style antenna for Wi-Fi 6 and 6 GHz Wi-Fi 6E applications.",https://www.microwavejournal.com/articles/34159-linx-technologies-expands-wi-fi-6-and-wi-fi-6e-antenna-offering
ALCAN Announces Ultra-low Profile Satellite Broadband Terminal for LEO and MEO Satellites,"June 18, 2020",ALCAN Systems announced its development of the market’s lowest cost flat-panel ground terminal for LEO and MEO satellite constellations delivering satellite broadband on high capacity Ka-Band frequencies.,https://www.microwavejournal.com/articles/34137-alcan-announces-ultra-low-profile-satellite-broadband-terminal-for-leo-and-meo-satellites
Skyworks Releases New Front-end Modules for Wi-Fi 6 Applications,"June 11, 2020","Skyworks introduced the SKY85334-11 and SKY85750-11, 2.4 GHz and 5 GHz front-end modules (FEMs) respectively, the latest additions to our portfolio of FEMs designed for growing retail, carrier and enterprise Wi-Fi 6 (802.11ax) applications.",https://www.microwavejournal.com/articles/34102-skyworks-releases-new-front-end-modules-for-wi-fi-6-applications
Dual-band Wi-Fi 6 FEM with Superior Throughput and Range,"June 11, 2020","RFMW announced design and sales support for a Wi-Fi 6 (802.11ax) front end module, Qorvo’s QPF480.",https://www.microwavejournal.com/articles/34098-dual-band-wifi-6-fem-with-superior-throughput-and-range
Akoustis Announces First 5.5 GHz XBAW Filter and Sample Shipments for Wi-Fi 6E,"June 8, 2020","Akoustis Technologies has shipped samples of its new wideband 5.5 GHz XBAW™ filter module to Wi-Fi 6E SoC and OEM companies. The BAW filter module, which will be offered as a standard product, is designed as a coexistence filter for the new 6 GHz Wi-Fi band (Wi-Fi 6E).",https://www.microwavejournal.com/articles/34069-akoustis-announces-first-55-ghz-xbaw-filter-and-sample-shipments-for-wi-fi-6e
WBA OpenRoaming™ Opens the Door to Create One Global Wi-Fi Network,"May 28, 2020",The Wireless Broadband Alliance (WBA) invited all organizations in the Wi-Fi ecosystem to join WBA OpenRoaming™ and become part of a globally available Wi-Fi federation that offers an automatic and secure connection of billions of devices to millions of Wi-Fi networks.,https://www.microwavejournal.com/articles/34036-wba-openroaming-opens-the-door-to-create-one-global-wi-fi-network
Anokiwave and Ball Aerospace Add Ku-Band Options to Portfolio of Flat-Panel Phased Arrays,"May 27, 2020","Continuing their collaboration developing next-generation SATCOM terminals, Anokiwave and Ball Aerospace are adding a Ku-Band option to Ball’s portfolio of flat panel phased array antennas, now offering both Ku- and K/Ka-Band antennas.",https://www.microwavejournal.com/articles/34030-anokiwave-and-ball-aerospace-add-ku-band-options-to-portfolio-of-flat-panel-phased-arrays
Digital RF Step Attenuators Designed for New Wi-Fi 6 Applications up to 8 GHz,"May 26, 2020","Vaunix announced the release of a suite of solid-state digital step attenuators that deliver ultra-fine resolution for Wi-Fi 6 applications ranging from as low as 200 MHz to the latest Wi-Fi 6 allocations in the 6,000  to 8,000 MHz (8 GHz) C-Band range. ",https://www.microwavejournal.com/articles/34024-digital-rf-step-attenuators-designed-for-new-wi-fi-6-applications-up-to-8-ghz
NXP RF Front-end Solutions Used in Xiaomi’s Mi 10 Smartphones,"May 19, 2020","NXP Semiconductors N.V. announced that its most recent radio frequency front-end (RFFE) solution, designed with Wi-Fi 6 standards, is now designed into the Xiaomi Mi 10 5G smartphone.
 ",https://www.microwavejournal.com/articles/34004-nxp-rf-front-end-solutions-used-in-xiaomis-mi-10-smartphones
Rohde & Schwarz First to Equip Test Instruments with New 1.35 mm E-Band Coaxial Connector,"May 18, 2020","Rohde & Schwarz has implemented a new 90 GHz connector, called the E connector, in two thermal power sensors, the R&S NRP90T and R&S NRP90TN. With a precise metric fine thread, a reliable pin-gap and an integrated groove for optional push-pull locking, the 1.35 mm E connector fills a gap between the well-established 1.85 mm connector (the V-Band connector) and the 1 mm connector (the W-Band connector).",https://www.microwavejournal.com/articles/33994-rohde-schwarz-first-to-equip-test-instruments-with-new-135-mm-e-band-coaxial-connector
RF Power Solutions for Digital Broadcasting,"May 13, 2020","Dialog Semiconductor PLC announced the availability of the DA16200, a highly integrated, ultra-low-power Wi-Fi networking SoC, and two modules that leverage Dialog’s VirtualZero technology to deliver a breakthrough in battery life for Wi-Fi connected, battery-powered IoT devices. ",https://www.microwavejournal.com/articles/33947-rf-power-solutions-for-digital-broadcasting
Advancements in III-V Technology and Performance: A Twenty-Year Retrospective,"May 13, 2020",Pivotal Commware has released a whitepaper and video demonstrating how tier-one mobile operators can use the company’s Echo 5G™ and Pivot 5G™ repeaters to increase indoor 5G mmWave coverage while reducing the cost of deployment.,https://www.microwavejournal.com/articles/33939-advancements-in-iii-v-technology-and-performance-a-twenty-year-retrospective
Dialog Semiconductor Extends IoT Connectivity Portfolio with New Ultra-Low-Power Wi-Fi SoC,"May 11, 2020","Russian mobile operator MTS has claimed a record for the longest wireless link distance using commercial 10 Gbps E-Band radios: 19.5 km (12.1 miles) with stable connectivity at 9.97 Gbps throughput. The goal of the tests, which were confirmed by MTS, was 10 Gbps connectivity across a link approximately 20 km.",https://www.microwavejournal.com/articles/33897-dialog-semiconductor-extends-iot-connectivity-portfolio-with-new-ultra-low-power-wi-fi-soc
Pivotal Commware Slashes Costs for 5G mmWave Deployments,"May 7, 2020","Akoustis Technologies, Inc. announced it has received its first XBAWTM design win for the WiFi market from a tier-1 OEM and expects to ramp shipments beginning in the June quarter.",https://www.microwavejournal.com/articles/33919-pivotal-commware-slashes-costs-for-5g-mmwave-deployments
19.5 km Record Distance Wireless Path for ELVA-1 70/80 GHz 10 Gbps Radio Link,"May 6, 2020","Skyworks introduces the SKY5®-5242-11 a dual 2.4 GHz, 802.11ax high-linearity, high-efficiency front-end module (FEM) designed for Wi-Fi 6 enabled devices including handsets, tablets and mobile devices supporting WLAN and Bluetooth® protocols.",https://www.microwavejournal.com/articles/33910-5-km-record-distance-wireless-path-for-elva-1-7080-ghz-10-gbps-radio-link
octoScope’s octoBox Personal Testbed Supports the New Wi-Fi 6E Band,"May 6, 2020","Anokiwave and Ball Aerospace are collaborating to develop a new generation of SATCOM terminal antennas, with Anokiwave’s second-generation K- and Ka-Band silicon RFICs integrated with Ball’s electronically steerable K- and Ka-Band antennas.",https://www.microwavejournal.com/articles/33906-octoscopes-octobox-personal-testbed-supports-the-new-wi-fi-6e-band
Akoustis Announces First Tri-Band WiFi CPE Design Win and Filter Orders with Tier-1 OEM,"May 5, 2020",N/A,https://www.microwavejournal.com/articles/33890-akoustis-announces-first-tri-band-wifi-cpe-design-win-and-filter-orders-with-tier-1-oem
"Skyworks Dual 2.4 GHz, FEM Supports Simultaneous Wi-Fi 6 Connectivity and LAA Support","April 28, 2020",N/A,https://www.microwavejournal.com/articles/33852-skyworks-dual-24-ghz-fem-supports-simultaneous-wi-fi-6-connectivity-and-laa-support
Anokiwave and Ball Aerospace Collaborate on Flat-Panel Phased Arrays,"April 28, 2020",N/A,https://www.microwavejournal.com/articles/33844-anokiwave-inc-ball-aerospace-collaborate-on-flat-panel-phased-arrays
FCC Expands Wi-Fi with 1.2 GHz at 6 GHz,"April 24, 2020","At its meeting on April 23, the FCC voted unanimously to allocate 1.2 GHz of spectrum in the 6 GHz band (i.e., between 5.925 and 7.125 GHz) for unlicensed use. “These new rules will usher in Wi-Fi 6, the next generation of Wi-Fi, and play a major role in the growth of the Internet of Things,” the FCC said in a release.",https://www.microwavejournal.com/articles/33840-fcc-expands-wi-fi-with-12-ghz-at-6-ghz
Dynamic Spectrum Alliance Applauds FCC’s Decision for Unlicensed Spectrum Access in 6 GHz Band,"April 23, 2020","The addition of 1,200 MHz of spectrum for unlicensed use in the entire 6 GHz band, as approved by the Federal Communication Commission (FCC), is a watershed moment for connectivity and innovation. As the leading global advocate of shared spectrum, the Dynamic Spectrum Alliance is particularly enthusiastic about the provisions adopted by the FCC.",https://www.microwavejournal.com/articles/33839-dynamic-spectrum-alliance-applauds-fccs-decision-for-unlicensed-spectrum-access-in-6-ghz-band
NXP Supplies Murata with RF Front-end ICs for Wi-Fi 6 Modules,"April 23, 2020","NXP Semiconductors N.V. announced it has collaborated with Murata, a system-in-package integrator for 5G mobile platforms, to deliver the industry’s first RF front-end modules designed with the latest Wi-Fi 6 standards. Together, the companies are delivering a solution that can reduce design times, improve time-to-market and save board space in next generation Wi-Fi 6 implementations. ",https://www.microwavejournal.com/articles/33835-nxp-supplies-murata-with-rf-front-end-ics-for-wi-fi-6-modules
ON Semiconductor Unveils New QCS-AX2 Series for Wi-Fi 6E Applications,"April 21, 2020",ON Semiconductor has announced sampling of its new QCS-AX2 chipset family that supports the 6 GHz spectrum band based on the enhanced Wi-Fi 6E standard.,https://www.microwavejournal.com/articles/33822-on-semiconductor-unveils-new-qcs-ax2-series-for-wi-fi-6e-applications
Skyworks New 5 GHz Front-end Module Supports Simultaneous Wi-Fi Connectivity and LAA Support,"April 15, 2020","Skyworks has introduced the SKY5®-5501-11, a 5 GHz front-end module (FEM) designed for Wi-Fi enabled devices including handsets and tablets.",https://www.microwavejournal.com/articles/33802-skyworks-new-5-ghz-front-end-module-supports-simultaneous-wi-fi-connectivity-and-laa-support
Resonant Inc. Expands XBAR® Performance to Address 5G-Wi-Fi Co-existence Issues,"April 15, 2020","Resonant Inc. announced expanded performance for its XBAR® high-frequency resonator for RF filters that can manage the co-existence of 5G and Wi-Fi 6 and 6E networks, protecting each from co-interference and the resulting degradation in network performance.",https://www.microwavejournal.com/articles/33799-resonant-inc-expands-xbar-performance-to-address-5g-wi-fi-co-existence-issues
CableLabs Releases DOCSIS 4.0 Specification,"April 13, 2020","CableLabs has released the DOCSIS 4.0 standard, which incorporates full duplex capability and expansion of the spectrum to 1.8 GHz for both downstream and upstream data. Compared to the current standard, DOCSIS 3.1, DOCSIS 4.0 increases the downstream and upstream data rates by 2x and 4x, respectively.",https://www.microwavejournal.com/articles/33784-cablelabs-releases-docsis-40-specification
NXP’s New Wi-Fi 6 Portfolio Accelerates its Large-Scale Adoption Across Markets,"April 7, 2020","NXP Semiconductors N.V. announced the availability of a comprehensive Wi-Fi 6 (802.11ax) portfolio, which significantly expands the number of products and markets able to adopt the latest Wi-Fi standards. NXP’s expanded Wi-Fi 6 portfolio represents the company’s new end-to-end vision and differentiated technology approach that is designed to help usher in an era of connectivity innovation for automotive, access, mobile and industrial and IoT markets.",https://www.microwavejournal.com/articles/33767-nxps-new-wi-fi-6-portfolio-accelerates-its-large-scale-adoption-across-markets
Anritsu and EMITE Announce HTTP Adaptive Streaming (HAS) Solution,"April 6, 2020","Anritsu and EMITE are proud to announce their latest combined solution for testing video streaming performance on IEEE 802.11ac standard. Anritsu’s Wireless Connectivity Test Set MT8862A, has been successfully integrated in combination to the EMITE E600 and I60 Reverberation Chambers to perform HTTP Adaptative Streaming (HAS) performance testing.",https://www.microwavejournal.com/articles/33752-anritsu-and-emite-announce-http-adaptive-streaming-has-solution
"Chairman Pai Proposes New Rules For The 6 GHz Band, Unleashing 1,200 MHz For Unlicensed Use","April 2, 2020",FCC Chairman Ajit Pai has circulated draft rules that would permit unlicensed devices to operate in 1.2 GHz of spectrum in the 6 GHz band. The FCC will vote on the proposal on April 23.,https://www.microwavejournal.com/articles/33738-chairman-pai-proposes-new-rules-for-the-6-ghz-band-unleashing-1200-mhz-for-unlicensed-use
Anritsu and EMITE Announce 802.11ax TRP/TIS OTA Test Platform,"April 1, 2020",Anritsu and EMITE are proud to announce their latest combined solution for testing the latest IEEE 802.11 WLAN standard.  Being able to test the latest WLAN standards keep EMITE and Anritsu in the edge of technology for helping customers and service providers deliver their WLAN solutions to the market with total confidence in the performance.,https://www.microwavejournal.com/articles/33734-anritsu-and-emite-announce-80211ax-trptis-ota-test-platform
OneWeb Files for Chapter 11 Restructuring to Execute Sale Process,"March 30, 2020",OneWeb announced that the company and certain of its controlled affiliates have voluntarily filed for relief under Chapter 11 of the Bankruptcy Code in the U.S. Bankruptcy Court for the Southern District of New York. The company intends to use these proceedings to pursue a sale of its business in order to maximize the value of the company.,https://www.microwavejournal.com/articles/33717-oneweb-files-for-chapter-11-restructuring-to-execute-sale-process
RFIC Start-Up MixComm Announces 28 GHz Beamforming Front-End IC,"March 16, 2020","RFIC start-up MixComm has released its first production IC, an eight-channel RF front-end for 28 GHz, 5G phased array antenna systems. Sample quantities will be available during the second quarter of this year.",https://www.microwavejournal.com/articles/33673-rfic-start-up-mixcomm-announces-28-ghz-beamforming-front-end-ic
Nokia Bell Labs Set World Record for the Highest Single Carrier Bit Rate ,"March 13, 2020",N/A,https://www.microwavejournal.com/articles/33662-nokia-bell-labsset-world-record-for-the-highest-single-carrier-bit-rate
Anokiwave Gen-2 Ka/Ku-Band Silicon Beamformer ICs in Production at GlobalFoundries,"March 11, 2020",N/A,https://www.microwavejournal.com/articles/33642-anokiwave-gen-2-kaku-band-silicon-beamformer-ics-in-production-at-globalfoundriess
EMITE and LitePoint Integrate IQxel‐MW 7G and E600 RC OTA,"March 5, 2020","Rakuten and Vodafone have invested in SpaceMobile, a proposed LEO satellite network aiming to be the first to connect directly to standard smartphones and enable seamless roaming to and from terrestrial cellular networks.",https://www.microwavejournal.com/articles/33594-emite-and-litepoint-integrate-iqxelmw-7g-and-e600-rc-ota
WBA’s First Phase of Wi-Fi 6E Trials Shows the Massive Potential of Wi-Fi in the 6 GHz Band,"March 3, 2020",Skyworks has added the SKY85333-11 (2.4 GHz) and SKY85747-11 (5 GHz) front-end modules (FEM) to their portfolio of solutions designed for high-power Wi-Fi 6 (802.11ax) applications.,https://www.microwavejournal.com/articles/33566-wbas-first-phase-of-wi-fi-6e-trials-shows-the-massive-potential-of-wi-fi-in-the-6ghz-band
Rakuten and Vodafone Invest in AST & Science’s SpaceMobile,"March 3, 2020","Qualcomm Technologies, Inc., a subsidiary of Qualcomm Incorporated (NASDAQ: QCOM), showcased its Wi-Fi 6 technology prowess with a landmark over-the-air demonstration of Wi-Fi 6E operation using 6Ghz spectrum, spanning the Qualcomm® FastConnect™ mobile connectivity subsystem and the Qualcomm® Networking Pro Series Wi-Fi Access Point platforms. Achieved using next generation commercial products this Wi-Fi 6E demonstration underscores Qualcomm Technologies’ readiness to extend its successful Wi-Fi 6 portfolio into the 6 GHz band for a transformative Wi-Fi 6E performance, pending regulatory approval.",https://www.microwavejournal.com/articles/33565-rakuten-and-vodafone-invest-in-ast-sciences-space
Skyworks Unveils High-Power Front-End Modules for Wi-Fi 6,"February 26, 2020",N/A,https://www.microwavejournal.com/articles/33539-skyworks-unveils-latest-high-power-front-end-modules-for-wi-fi-6-applications
Qualcomm Highlights Technology Leadership as Industry Readies for Wi-Fi 6E,"February 25, 2020",N/A,https://www.microwavejournal.com/articles/33535-qualcomm-highlights-technology-leadership-as-industry-readies-for-wi-fi-6e
Rohde & Schwarz and Decawave Cooperate to Develop T&M Capabilities for Ultra Wideband Technologies,"February 24, 2020","Rohde & Schwarz and Decawave demonstrate test functions for the new generation of Decawave UWB devices with the new generation of Rohde & Schwarz radio communication tester, the R&S CMP200. With this solution, both companies address manufacturers planning wireless devices using Ultra Wideband (UWB) technology to provide secure location-based services.",https://www.microwavejournal.com/articles/33527-rohde-schwarz-and-decawave-cooperate-to-develop-tm-capabilities-for-ultra-wideband-technologies
Skyworks Advances Next Generation WI-FI 6E,"February 12, 2020","Skyworks Solutions, Inc., an innovator of high performance analog semiconductors connecting people, places and things, today announced that it is supporting next generation wireless technologies set forth by Wi-Fi Alliance® and developing advanced connectivity solutions designed to meet future requirements. Skyworks offers a family of solutions that address all existing Wi-Fi® standards and is working in Wi-Fi Alliance to develop its Wi-Fi 6E products that operate in the 5.925 to 7.125 GHz frequency range.",https://www.microwavejournal.com/articles/33481-skyworks-advances-next-generation-wi-fi-6e
