title,date,full_text,link
Ericsson Supplies Network Technology for the BSI's 5G/6G Security Lab,"August 30, 2023","Ericsson is supplying the German Federal Office for Information Security (BSI) with a full-scale 5G test network infrastructure for its 5G/6G Security Lab Test Environment for Mobile Infrastructure Security (TEMIS). 
",https://www.microwavejournal.com/articles/40750-ericsson-supplies-network-technology-for-the-bsis-5g-6g-security-lab
AIS and ZTE Announce World’s First Dynamic RIS Trial in mmWave Network ,"August 29, 2023","ZTE Corporation has successfully partnered with Thailand’s leading telecommunications operator, AIS, to accomplish the world’s first dynamic RIS trial in an mmWave network at the AZ center in Bangkok.",https://www.microwavejournal.com/articles/40741-ais-and-zte-announce-worlds-first-dynamic-ris-trial-in-mmwave-network
VIAVI Introduces NTN and HAPs Network Testing For 5G and 6G Satellite Communication,"August 23, 2023","Viavi Solutions Inc. announced the availability of base station and end-to-end testing supporting non-terrestrial networks and high altitude platforms. 
",https://www.microwavejournal.com/articles/40720-viavi-introduces-ntn-and-haps-network-testing-for-5g-and-6g-satellite-communication
Sivers Wireless Receives Second-Round of Prototype Orders from Tier-1 5G Infrastructure Vendor,"August 23, 2023","Sivers Semiconductors received another order in the lower thousands of units from its Tier-1 5G infrastructure customer for beamformer and up-/down-converter chips that will be used in the next product prototype build by the customer. 
",https://www.microwavejournal.com/articles/40718-sivers-wireless-receives-second-round-of-prototype-orders-from-tier-1-5g-infrastructure-vendor
Flexible Transport Networks are Vital for 5G Innovation and Performance,"August 22, 2023","5G Americas announced a new white paper titled, “Transport Networks for 5G” on the present transport network landscape, explores ongoing work and envisions the future of 5G transport networks.",https://www.microwavejournal.com/articles/40715-flexible-transport-networks-are-vital-for-5g-innovation-and-performance
Rohde & Schwarz and MediaTek Verify 5G RedCap Rel. 17 Connectivity with R&S CMX500 OBT,"August 21, 2023","Rohde & Schwarz and MediaTek announced that MediaTek has successfully verified its 5G RedCap test platform with the R&S CMX500 signaling tester, enabling MediaTek to confidently test, measure and verify its final products.",https://www.microwavejournal.com/articles/40701-rohde-and-schwarz-and-mediatek-verify-5g-redcap-rel-17-connectivity-with-r-and-s-cmx500-obt
Ericsson Ups Tempo on 5G Carrier Aggregation with First Downlink 6CC Data Call,"August 17, 2023","Ericsson revs up the tempo on 5G Carrier Aggregation by combining six component carriers to set a record download speed of 5.7 Gbps for the world’s first 6CC (component carrier) data call.
",https://www.microwavejournal.com/articles/40700-ericsson-ups-tempo-on-5g-carrier-aggregation-with-first-downlink-6cc-data-call
Anritsu Introduces 5G FR1 RF Conformance Test System that Reduces Test Times and Cost-of-Test,"August 17, 2023","Anritsu Company introduces the New Radio RF Conformance Test System ME7873NR Lite model that provides time and cost savings when conducting 5G sub-6 GHz (FR1) TRx conformance tests on chipsets and mobile devices.
",https://www.microwavejournal.com/articles/40699-anritsu-introduces-5g-fr1-rf-conformance-test-system-that-reduces-test-times-and-cost-of-test
Hyperscale Cloud Providers to Capture 9 Percent of the 5G SA Workloads Market in 2027,"August 17, 2023","Dell'Oro Group has recently updated the 5G Workloads Moving to the Public Cloud report. It projects Hyperscale Cloud Providers (HCPs) to capture 9 percent of the 5G Standalone (5G SA) Workloads market in 2027.
",https://www.microwavejournal.com/articles/40693-hyperscale-cloud-providers-to-capture-9-percent-of-the-5g-sa-workloads-market-in-2027
Optical Zonu Expands RFoF Offering for 5G Direct-to-Cellular Satellite Services,"August 15, 2023","Optical Zonu announced its expanded RFoF offering to improve connectivity for 5G direct-to-cellular satellite services with the hiring of Luis Tellez-Giron as an aerospace and defense sales engineer.
",https://www.microwavejournal.com/articles/40680-optical-zonu-expands-rfof-offering-for-5g-direct-to-cellular-satellite-services
U.S. Military Systems Coexist with Full-Power 5G in Lower 3 GHz Band in Over 30 Countries,"August 15, 2023","U.S. military systems successfully coexist with full-power 5G networks in the lower 3 GHz band in over 30 countries, according to new research commissioned by CTIA. ",https://www.microwavejournal.com/articles/40692-us-military-systems-coexist-with-full-power-5g-in-lower-3-ghz-band-in-over-30-countries
China Mobile and ZTE Successfully Complete Application Verification of 5G-A RIS for Asian Games,"August 14, 2023","ZTE Corporation, in collaboration with China Mobile Research Institute and China Mobile's Zhejiang Branch, has recently completed the successful application verification of 5G-A reconfigurable intelligent surface (RIS) at the cycling stadium for the 19th Asian Games in Hangzhou. ",https://www.microwavejournal.com/articles/40670-china-mobile-and-zte-successfully-complete-application-verification-of-5g-a-ris-for-asian-games
Keysight Enables University of Stuttgart to Advance 6G ICs Research,"August 10, 2023","Keysight Technologies, Inc. is enabling the University of Stuttgart to conduct foundational research essential to development of new ICs for 6G technology with the new Keysight 6G Vector Component Analysis (VCA) solution.
",https://www.microwavejournal.com/articles/40659-keysight-enables-university-of-stuttgart-to-advance-6g-ics-research
UScellular and Ericsson to Offer Customized Private Wireless Network,"August 10, 2023",UScellular and Ericsson have teamed up to provide private wireless network solutions for a broad category of industry segments. ,https://www.microwavejournal.com/articles/40658-uscellular-and-ericsson-to-offer-customized-private-wireless-network
Private Wireless RAN Revenues Accelerate in Second Quarter,"August 8, 2023","According to a newly published forecast report by Dell’Oro Group, private wireless revenues remain small relative to total RAN investments, but year-over-year growth is on the uptick. ",https://www.microwavejournal.com/articles/40645-private-wireless-ran-revenues-accelerate-in-second-quarter
Rohde & Schwarz First to Submit 5G Next Generation eCall Test Cases for GCF Approval,"August 3, 2023",Rohde & Schwarz is first to submit 5G Next Generation eCall (NGeCall) protocol test cases to the 3GPP Global Certification Forum (GCF). ,https://www.microwavejournal.com/articles/40613-rohde-and-schwarz-first-to-submit-5g-next-generation-ecall-test-cases-for-gcf-approval
GSA: 115 Mobile Operators Now Investing in 5G Standalone Networks Globally,"August 2, 2023","The new GSA report, 5G Standalone, tracks the emergence of the 5G SA system, including the availability of chipsets and devices for customers, plus the testing and deployment of 5G SA networks by public mobile network operators and private network operators.",https://www.microwavejournal.com/articles/40609-gsa-115-mobile-operators-now-investing-in-5g-standalone-networks-globally
"VIAVI First to Introduce RedCap Device Emulation, Boosting 5G IoT Commercialization","August 2, 2023","Viavi Solutions Inc. launched the industry’s first reduced capability (RedCap) device emulation for 5G network testing, enabling true performance validation for IoT and private networks based on a new class of simpler, lower-cost devices.",https://www.microwavejournal.com/articles/40608-viavi-first-to-introduce-redcap-device-emulation-boosting-5g-iot-commercialization
Keysight and CTTL Complete First CTIA MIMO OTA Dynamic Channel Model Test System Validation,"August 2, 2023",Keysight has built the first MIMO OTA dynamic channel model test and user equipment performance validation system with China Telecommunication Technology Labs (CTTL) based on CTIA requirements for 5G NR FR1.,https://www.microwavejournal.com/articles/40607-keysight-and-cttl-complete-first-ctia-mimo-ota-dynamic-channel-model-test-system-validation
Fibocom 5G R16-Compliant Module FM160-EAU Achieved Telstra Certification,"August 2, 2023","Fibocom has achieved certification from Telstra, the leading mobile network service provider in Australia, with its SDX62-empowered module FM160-EAU tested on Telstra's 5G network, ",https://www.microwavejournal.com/articles/40657-fibocom-5g-r16-compliant-module-fm160-eau-achieved-telstra-certification
Keysight Secures First Release 16 Power Saving Test Case Validations,"July 31, 2023","Keysight Technologies, Inc. gained approval for the industry's first 5G NR Release 16 (Rel-16) power saving test cases for demodulation and radio resource management (RRM) in the n78 frequency band. 
",https://www.microwavejournal.com/articles/40605-keysight-secures-first-release-16-power-saving-test-case-validations
Ericsson and Intel Expand Collaboration to Advance Next-Gen Optimized 5G Infrastructure,"July 26, 2023",Ericsson and Intel have announced a strategic collaboration to utilize Intel’s 18A process and manufacturing technology for Ericsson’s future next-generation optimized 5G infrastructure.,https://www.microwavejournal.com/articles/40592-ericsson-and-intel-expand-collaboration-to-advance-next-gen-optimized-5g-infrastructure
Rakuten Mobile Selects Oracle Policy and Charging on Rakuten Symphony Symcloud to Accelerate 4G and 5G Services,"July 26, 2023","Rakuten Mobile has chosen Oracle Communications' cloud native converged policy and charging solutions to support its fast-growing 4G and 5G services
",https://www.microwavejournal.com/articles/40591-rakuten-mobile-selects-oracle-policy-and-charging-on-rakuten-symphony-symcloud-to-accelerate-4g-and-5g-services
$18B Microwave Transmission Equipment Revenue Over Next Five Years,"July 25, 2023","According to a recent forecast report by Dell’Oro Group, the cumulative revenue for microwave transmission equipment in the next five years is forecast to be $18 billion, which is 12 percent higher than the revenue achieved in the last five years.",https://www.microwavejournal.com/articles/40574-18b-microwave-transmission-equipment-revenue-over-next-five-years
Keysight First to Submit Protocol Conformance Test Case for 3GPP Rel-17 NTN Standards,"July 21, 2023","Keysight Technologies, Inc. has submitted the first protocol conformance test case for 3GPP Release 17 standards for non-terrestrial networks (NTNs) using narrowband IoT technology. 
",https://www.microwavejournal.com/articles/40568-keysight-first-to-submit-protocol-conformance-test-case-for-3gpp-rel-17-ntn-standards
5G Americas Releases Update on 5G Non-Terrestrial Networks,"July 20, 2023","5G Americas unveils the “Update on 5G Non-Terrestrial Networks,” on current developments in the growth of partnerships and technologies relating to non-terrestrial network (NTN) integration with 5G networks, building on a previous whitepaper on this subject.",https://www.microwavejournal.com/articles/40565-5g-americas-releases-update-on-5g-non-terrestrial-networks
6G Breakthrough: NTT Achieves 300 GHz Band Data Transmission with Beamforming,"July 20, 2023","NTT Corporation and researchers with the Tokyo Institute of Technology succeeded in achieving the world’s first wireless data transmission via beamforming in the 300 GHz band, which is expected to be utilized in the realization of 6G communications.",https://www.microwavejournal.com/articles/40561-6g-breakthrough-ntt-achieves-300-ghz-band-data-transmission-with-beamforming
Spark Appoints Ericsson as 5G Core Supplier for its 5G Standalone Network,"July 20, 2023","Ericsson announced that Spark, one of New Zealand’s largest telecommunications and digital services providers, has appointed Ericsson to supply its 5G Core solution to power Spark’s 5G Standalone (SA) network in New Zealand.",https://www.microwavejournal.com/articles/40560-spark-appoints-ericsson-as-5g-core-supplier-for-its-5g-standalone-network
Anritsu Selects Comprion SIMplifier for Fully Automated Mobile Device Testing,"July 20, 2023",Comprion has announced that Anritsu has seamlessly integrated the new Comprion SIMplifier hardware in its test setup to offer their customers a fully automated test solution for speeding up and easing GCF/PTCRB conformance and carrier acceptance testing.,https://www.microwavejournal.com/articles/40557-anritsu-selects-comprion-simplifier-for-fully-automated-mobile-device-testing
RAN Market to Decline at a 1 Percent CAGR Through 2027,"July 13, 2023","According to a newly published forecast report by Dell’Oro Group, the Radio Access Network (RAN) market is done expanding for now.
",https://www.microwavejournal.com/articles/40543-ran-market-to-decline-at-a-1-percent-cagr-through-2027
Keysight and Skylo Partner for Narrowband NTN Device Ecosystem Certification Program ,"July 12, 2023","Keysight Technologies, Inc. and Skylo Technologies have signed a MoU extending Keysight's cellular testing expertise to NTNs by using Skylo's test cases to create a certification program.",https://www.microwavejournal.com/articles/40533-keysight-and-skylo-partner-for-narrowband-ntn-device-ecosystem-certification-program
Telstra Commercial 5G Sites Go Live with Ericsson Cloud RAN Technology,"July 6, 2023",Telstra and Ericsson announced the launch of Ericsson’s Cloud Radio Access Network (RAN) infrastructure on Telstra’s 5G commercial network. ,https://www.microwavejournal.com/articles/40535-telstra-commercial-5g-sites-go-live-with-ericsson-cloud-ran-technology
Rohde & Schwarz and MediaTek Validate Industry's First 3GPP Rel. 17 NTN NB-IoT Protocol Conformance Test Cases,"July 3, 2023",Rohde & Schwarz has partnered with MediaTek to verify the first non-terrestrial networks (NTN) NB-IoT protocol conformance test cases according to 3GPP 36.523-1 on MediaTek’s NTN IoT capable MT6825 chipset. ,https://www.microwavejournal.com/articles/40503-rohde-and-schwarz-and-mediatek-validate-industrys-first-3gpp-rel-17-ntn-nb-iot-protocol-conformance-test-cases
"
5G Growth Progresses as New Services are Developed","June 29, 2023","Data from Omdia and 5G Americas indicates strong penetration in the North American market, even as new 5G network buildouts are accelerating around the world.",https://www.microwavejournal.com/articles/40495-5g-growth-progresses-as-new-services-are-developed
Keysight Demos Open RAN Deployment Readiness Testing Leadership at O-RAN Spring 2023 Global PlugFest,"June 29, 2023","Keysight Technologies, Inc showcased its open radio access network (Open RAN) validation leadership by collaborating with 14 industry partners to demonstrate Open RAN deployment readiness testing at the O-RAN Spring 2023 Global PlugFest organized by the O-RAN ALLIANCE.",https://www.microwavejournal.com/articles/40494-keysight-demos-open-ran-deployment-readiness-testing-leadership-at-o-ran-spring-2023-global-plugfest
June 2023 Ericsson Mobility Quick Summary,"June 28, 2023","Keysight Technologies, Inc. recently enabled Quectel to verify that its IoT wireless modules support the latest 5G RedCap and NTN features by establishing end-to-end data call connections using the Keysight S8711A UXM 5G Test Application. 
",https://www.microwavejournal.com/blogs/9-pat-hindle-mwj-editor/post/40490-june-2023-ericsson-mobility-quick-summary
Keysight Enables Quectel to Complete 5G RedCap and NTN Module Verification,"June 28, 2023","China’s authorities allocated spectrum in the 6 GHz frequency band for 5G and 6G services, asserting it was the first country to reserve the resource expected by the mobile industry to enable future connectivity.",https://www.microwavejournal.com/articles/40487-keysight-enables-quectel-to-complete-5g-redcap-and-ntn-module-verification
"China Claims World-First 6 GHz Allocation for 5G, 6G","June 28, 2023","Rohde & Schwarz in collaboration with Qualcomm Technologies, Inc., will conduct a comprehensive set of tests for NB-IoT over NTNs to accurately verify two-way IoT data across various operating modes using GSO and GEO constellations in line with the 3GPP Release 17. ",https://www.microwavejournal.com/articles/40483-china-claims-world-first-6-ghz-allocation-for-5g-6g
Rohde & Schwarz Collaborates with Qualcomm to Test 3GPP Rel. 17 GSO and GEO Satellite Chipsets,"June 28, 2023","ZTE Corporation unveiled the second-generation Dynamic Cooperative Reconfigurable Intelligent Surface (Dynamic RIS 2.0) product on the eve of the Mobile World Congress (MWC) Shanghai 2023.
",https://www.microwavejournal.com/articles/40482-rohde-and-schwarz-collaborates-with-qualcomm-to-test-3gpp-rel-17-gso-and-geo-satellite-chipsets
ZTE Releases Dynamic RIS 2.0 Product,"June 26, 2023","According to global technology intelligence firm ABI Research, market uncertainty conditions have led to weaker consumer demand, but with latest technical advancements in artificial intelligence (AI), 5G connectivity and new form factors, 2023 will be a recovery year for the consumer technology market as latest innovations drive the future of new generation of devices.
",https://www.microwavejournal.com/articles/40471-zte-releases-dynamic-ris-20-product
"Enhanced 5G Infrastructure, New Form Factors and AI Chipset Advancements Drive Consumer Technology Devices Growth in 2023 ","June 22, 2023","Despite geopolitical challenges and macroeconomic slowdown in some markets, communications service providers worldwide are continuing to invest in 5G, the June 2023 edition of the Ericsson Mobility Report shows.
",https://www.microwavejournal.com/articles/40459-enhanced-5g-infrastructure-new-form-factors-and-ai-chipset-advancements-drive-consumer-technology-devices-growth-in-2023
Ericsson Mobility Report: Global 5G Growth Continues - India Leading the Way,"June 21, 2023","Keysight Technologies, Inc. has achieved Qualcomm® Development Acceleration Resource Toolkit (QDART) validation for the Qualcomm® QRU100 5G RAN Platform from Qualcomm Technologies, Inc.
",https://www.microwavejournal.com/articles/40442-ericsson-mobility-report-global-5g-growth-continues-india-leading-the-way
Keysight Supports Verification of Open RAN RUs Powered by Qualcomm Infrastructure Solutions,"June 20, 2023","Ericsson unveiled a new reduced capability RAN software, Ericsson RedCap,
 that will enable new 5G use cases and enhance existing ones for an array of devices such as smartwatches, other wearables and industrial sensors.",https://www.microwavejournal.com/articles/40434-keysight-supports-verification-of-open-ran-rus-powered-by-qualcomm-infrastructure-solutions
Ericsson Rides the Next Wave of 5G with New RedCap Solution,"June 19, 2023",N/A,https://www.microwavejournal.com/articles/40425-ericsson-rides-the-next-wave-of-5g-with-new-redcap-solution
Rohde & Schwarz and VIAVI Verify Benetel  4T4R O-RU Design at O-RAN ALLIANCE Global PlugFest Spring 2023,"June 19, 2023","At the i14y Lab, Rohde & Schwarz, VIAVI and Benetel combined their industry-leading capabilities to showcase their integrated, automated testing solution for the conformance testing of O-RAN radio units. ",https://www.microwavejournal.com/articles/40424-rohde-and-schwarz-and-viavi-verify-benetel-4t4r-o-ru-design-at-o-ran-alliance-global-plugfest-spring-2023
Innovation and Pricing Pressures Drive 5G Base Station Power Amplifier Trends,"June 9, 2023",NEC Corporation of America and the Virginia Tech Transportation Institute announced they have combined private 5G and artificial intelligence (AI) to create a roadway warning system that could potentially save lives.,https://www.microwavejournal.com/articles/40349-innovation-and-pricing-pressures-drive-5g-base-station-power-amplifier-trends
NEC and the Virginia Tech Transportation Institute Demo Intersection Safety Using Private 5G and AI-based Video Analytics,"June 8, 2023","New data from a GSA report suggests that the demand for private mobile networks based on 4G LTE and increasingly 5G technologies is being driven by the escalating data, security, digitisation and mobility requirements of modern enterprise and government entities. 
",https://www.microwavejournal.com/articles/40336-nec-and-the-virginia-tech-transportation-institute-demo-intersection-safety-using-private-5g-and-ai-based-video-analytics
"Over 1,148 Organisations Deploying Private Mobile Networks in at Least One Location","June 7, 2023","Through the project leadership of Keysight Technologies, the 6G-SANDBOX project signed an agreement to establish an Open Innovation Laboratory with the European Space Agency to advance the integration of satellites with terrestrial 5G and 6G networks.",https://www.microwavejournal.com/articles/40318-over-1-148-organisations-deploying-private-mobile-networks-in-at-least-one-location
Keysight Leads Agreement Between 6G-SANDBOX and ESA for NTN Research,"June 6, 2023","NXP Semiconductors announced a family of top-side cooled RF amplifier modules, based on a packaging innovation designed to enable thinner and lighter radios for 5G infrastructure. ",https://www.microwavejournal.com/articles/40312-keysight-leads-agreement-between-6g-sandbox-and-esa-for-ntn-research
5G Radios Shrink With NXP’s New Top-Side Cooling For RF Power,"June 6, 2023","NI and Spirent Communications announced the first and only O-RU test solution that uses application layer testing with any commercial device, providing comprehensive, real-time O-RU validation.
",https://www.microwavejournal.com/articles/40306-5g-radios-shrink-with-nxps-new-top-side-cooling-for-rf-power
NI and Spirent Announce First Comprehensive Test Solution for Open RAN O-RU Customers,"June 5, 2023",Rohde & Schwarz has joined Fujikura and Avnet to validate their new development kit for 5G mmWave phased array antenna modules. ,https://www.microwavejournal.com/articles/40298-ni-and-spirent-announce-first-comprehensive-test-solution-for-open-ran-o-ru-customers
"Rohde & Schwarz, Fujikura and Avnet Validate CATR OTA Test Systems","June 5, 2023",Rohde & Schwarz has successfully validated 5G reduced capability (RedCap) test cases for its R&S CMX500 one-box signaling tester and R&S TS8980 conformance test system for the recent Conformance Agreement Group (CAG) #74 meeting.,https://www.microwavejournal.com/articles/40296-rohde-and-schwarz-fujikura-and-avnet-validate-catr-ota-test-systems
Rohde & Schwarz Takes Lead in Number of GCF-validated 5G RedCap Conformance Test Cases,"June 1, 2023","The CTA® released the 2023 U.S. Consumer Technology Ownership & Market Potential Study, showing that despite complex economic times, 84 percent of U.S. households plan to purchase tech products in the next 12 months. ",https://www.microwavejournal.com/articles/40289-rohde-and-schwarz-takes-lead-in-number-of-gcf-validated-5g-redcap-conformance-test-cases
"CTA Study: Smartphones Most-Owned Tech, 5G and Wireless Drive Adoption","June 1, 2023",N/A,https://www.microwavejournal.com/articles/40287-cta-study-smartphones-most-owned-tech-5g-and-wireless-drive-adoption
TMYTEK Unveils the XRifle Reflector Solution for FR2 Extension and 5G mmWave Coverage at Wireless Japan 2023,"May 24, 2023","These cutting-edge technologies offer an optimal solution for 5G frequency range 2 (FR2) research in laboratory environments and seamless deployment of base stations in the field.
",https://www.microwavejournal.com/articles/40254-tmytek-unveils-the-xrifle-reflector-solution-for-fr2-extension-and-5g-mmwave-coverage-at-wireless-japan-2023
Apple Announces Deal with Broadcom for US-Made Components,"May 24, 2023",Broadcom will develop 5G RF components — including FBAR filters — and cutting-edge wireless connectivity components as part of a multi-billion dollar deal with Apple. ,https://www.microwavejournal.com/articles/40251-apple-announces-deal-with-broadcom-for-us-made-components
"Pivotal Commware Announces New Corporate Headquarters in Bothell, Wash.","May 23, 2023","Pivotal Commware announced it is relocating to new corporate headquarters in Bothell, Washington.
",https://www.microwavejournal.com/articles/40240-pivotal-commware-announces-new-corporate-headquarters-in-bothell-wash
Rohde & Schwarz Signal Generators and Analyzers Approved by Qualcomm for O-RAN Compliant 5G RAN Platforms,"May 23, 2023","Several Rohde & Schwarz test solutions have been approved by Qualcomm Technologies, Inc. in their latest Qualcomm® Development Acceleration Resource Toolkit (QDART) release for testing the Qualcomm QRU100 5G RAN Platform. ",https://www.microwavejournal.com/articles/40239-rohde-and-schwarz-signal-generators-and-analyzers-approved-by-qualcomm-for-o-ran-compliant-5g-ran-platforms
Fairview Microwave Launches Waveguide Power Amplifiers Covering High mmWave Frequency Bands,"May 22, 2023",Fairview Microwave has unveiled a new series of waveguide power amplifiers designed to cover high mmWave frequency bands from 26.5 GHz to 96 GHz.,https://www.microwavejournal.com/articles/40229-fairview-microwave-launches-waveguide-power-amplifiers-covering-high-mmwave-frequency-bands
RAN Still Slow but Stronger Than Expected in 1Q 2023,"May 18, 2023","According to a recently published report from Dell’Oro Group, preliminary findings show that the slower momentum that has characterized the broader 2G-5G RAN market since 4Q 2021 extended into 1Q 2023, spurring the overall RAN market to record a six consecutive quarter of more stable trends.",https://www.microwavejournal.com/articles/40203-ran-still-slow-but-stronger-than-expected-in-1q-2023
Microwave Transmission Equipment Market Forecasted to Grow 5 Percent in 2023,"May 18, 2023","According to a recently published report from Dell’Oro Group, the microwave transmission equipment market is forecast to grow 5 percent in 2023.
",https://www.microwavejournal.com/articles/40199-microwave-transmission-equipment-market-forecasted-to-grow-5-percent-in-2023
BEC Launches New 5G Business Gateway to Empower Businesses in the 5G Era,"May 18, 2023"," BEC Technologies Inc.
announced the release of its latest product – The BEC 5G Business Gateway.
",https://www.microwavejournal.com/articles/40196-bec-launches-new-5g-business-gateway-to-empower-businesses-in-the-5g-era
Rohde & Schwarz Mobile Network Testing Forum Goes Hybrid for 2023,"May 17, 2023","The 11th MNT Forum, hosted by Rohde & Schwarz, will be offered both in person and online, giving industry professionals a platform to discuss the latest developments in mobile network testing.",https://www.microwavejournal.com/articles/40193-rohde-and-schwarz-mobile-network-testing-forum-goes-hybrid-for-2023
Rohde & Schwarz Interactivity Test Solution Enables New ITU Network Performance Evaluation Recommendation,"May 15, 2023","The International Telecommunication Union (ITU) has recently approved the Rohde & Schwarz Interactivity Test as a standardized test procedure, defined in Recommendation ITU-T G.1051. ",https://www.microwavejournal.com/articles/40177-rohde-and-schwarz-interactivity-test-solution-enables-new-itu-network-performance-evaluation-recommendation
Ericsson and KDDI Deploy Sub-terrain Antennas for Japan’s First Underground 5G Base Stations,"May 15, 2023",Ericsson was selected by the Japanese communications service provider KDDI as a partner for Japan’s first vault 5G base stations. ,https://www.microwavejournal.com/articles/40195-ericsson-and-kddi-deploy-sub-terrain-antennas-for-japans-first-underground-5g-base-stations
Next-Generation DAS Technology Emerges to Serve 5G Needs,"May 11, 2023","ZTE Corporation launched a new generation ultra-high bandwidth mmWave AAU in partnership with AIS. 
",https://www.microwavejournal.com/articles/40117-next-generation-das-technology-emerges-to-serve-5g-needs
Design of a Tri-Band Microstrip Bandpass Filter with High Performance for 5G Applications,"May 11, 2023","Menlo Micro announced a product specifications update for the MM5140 DC-to-8 GHz SP4T switch. 
",https://www.microwavejournal.com/articles/40116-design-of-a-tri-band-microstrip-bandpass-filter-with-high-performance-for-5g-applications
ZTE Launches a New Generation Ultra-High Bandwidth mmWave AAU,"May 9, 2023","Representatives from G20 nations attended the Second Meeting of the G20 Digital Economy Working Group (DEWG) in Hyderabad visited IIT-Hyderabad, and experienced a demonstration of the WiSig Networks, Sivers Semiconductors and Intel 5G standalone mmWave integrated backhaul product. ",https://www.microwavejournal.com/articles/40134-zte-launches-a-new-generation-ultra-high-bandwidth-mmwave-aau
Menlo Micro Addresses the Performance Needs for 5G and Broadband Wireless RF Systems with the MM5140 ,"May 9, 2023",Keysight has enabled ritt7Layers to join the O-RAN ALLIANCE community of OTICs in the Asia-Pacific region to provide O-RAN certification and badging for Open RAN components. ,https://www.microwavejournal.com/articles/40133-menlo-micro-addresses-the-performance-needs-for-5g-and-broadband-wireless-rf-systems-with-the-mm5140
"WiSig Networks, Sivers Semiconductors and Intel Demonstrate 5G mmWave Backhaul Technology at G20 Event","May 8, 2023","Keysight Technologies, Inc. gained approval for the industry's first 5G NR RedCap conformance test cases for use with Keysight's 5G network emulation conformance test platform. 
",https://www.microwavejournal.com/articles/40130-wisig-networks-sivers-semiconductors-and-intel-demonstrate-5g-mmwave-backhaul-technology-at-g20-event
Keysight Enables ritt7Layers as Newest O-RAN ALLIANCE Open Testing & Integration Center,"May 3, 2023","According to ABI Research, worldwide 5G smartphone shipments in 2022 declined 9.6 percent year-over-year to reach 1.207 billion units but anticipates that the market will see a marginal 2.4 percent increase in 2023 to 1.24 billion. ",https://www.microwavejournal.com/articles/40085-keysight-enables-ritt7layers-as-newest-o-ran-alliance-open-testing-and-integration-center
Keysight Secures First 5G RedCap Test Case Validations,"May 1, 2023","In partnership with SC Caprock, Itaú Unibanco has begun testing how low orbit satellite internet could bring a better connectivity pattern to more areas of Brazil.",https://www.microwavejournal.com/articles/40071-keysight-secures-first-5g-redcap-test-case-validations
Lasting Scarring Effects Expected as Mobile Device Markets Face a Challenging Path Back to Recovery and 5G Saturation,"April 27, 2023",N/A,https://www.microwavejournal.com/articles/40088-lasting-scarring-effects-expected-as-mobile-device-markets-face-a-challenging-path-back-to-recovery-and-5g-saturation
 Itaú Unibanco is the Country’s First Bank to Initiate Connection Tests Using Starlink Network at a Branch,"April 26, 2023",N/A,https://www.microwavejournal.com/articles/40061-itau-unibanco-is-the-countrys-first-bank-to-initiate-connection-tests-using-starlink-network-at-a-branch
Picocom and iCana Sign Strategic Partnership on 5G Open RAN Small Cell Reference Platform,"April 26, 2023","Picocom and iCana have announced a new strategic partnership aimed at leveraging their respective capabilities to jointly develop a 5G Open RAN Small Cell radio unit reference platform. 
",https://www.microwavejournal.com/articles/40057-picocom-and-icana-sign-strategic-partnership-on-5g-open-ran-small-cell-reference-platform
EdgeQ Closes $75M Series-B Investment Round,"April 25, 2023","EdgeQ Inc announced a $75 million investment round of funding as well as the appointment of Lattice Semiconductor CEO and President Jim Anderson to the company’s Board of Directors. 
",https://www.microwavejournal.com/articles/40055-edgeq-closes-75m-series-b-investment-round
Anokiwave's New Silicon IC and IF Up-/Down-Converter IC to Cover n260/n259 5G FR2 Bands,"April 25, 2023","Anokiwave, Inc. announced the expansion of its fourth generation (Gen-4) high efficiency multi-band silicon IC family into the n260 and n259 bands. 
",https://www.microwavejournal.com/articles/40040-anokiwaves-new-silicon-ic-and-if-up-down-converter-ic-to-cover-n260-n259-5g-fr2-bands
"AST SpaceMobile Rings Up Satellite Call with Rakuten, AT&T","April 25, 2023","U.S. satellite player AST SpaceMobile made a two-way satellite call to Rakuten Group using unmodified smartphones and AT&T spectrum, marking what it claimed was an industry first.",https://www.microwavejournal.com/articles/40044-ast-spacemobile-rings-up-satellite-call-with-rakuten-at-and-t
The 5G mmWave Market Finally Becomes Clear,"April 24, 2023","Mobile Experts Inc. released technical analysis and market forecasts, outlining the future for 5G mmWave networks, smartphones and FWA. 
",https://www.microwavejournal.com/articles/40041-the-5g-mmwave-market-finally-becomes-clear
Taking 5G to the Next Level with Standalone 5G,"April 19, 2023","AT&T Labs makes industry-first 5G SA Uplink 2-CA data connection in the U.S. to improve upload speeds, with additional speed and other upgrades in the works.",https://www.microwavejournal.com/articles/39997-taking-5g-to-the-next-level-with-standalone-5g
IDTechEx Examines the Use of PFAS as Low-Loss Materials for 5G Applications,"April 19, 2023","The need to improve the dielectric properties
is fueling growth of the low-loss materials market for 5G applications, which IDTechEx forecasts to hit $1.8 billion by 2033.
",https://www.microwavejournal.com/articles/39992-idtechex-examines-the-use-of-pfas-as-low-loss-materials-for-5g-applications
Northeastern University Launches Fully Automated and Virtualized O-RAN Private 5G Network with AI Automation,"April 18, 2023",The Institute for the Wireless Internet of Things (WIoT) at Northeastern University and its Open6G R&D Center announced the availability of the first production-ready private 5G network fully automated through AI.,https://www.microwavejournal.com/articles/39998-northeastern-university-launches-fully-automated-and-virtualized-o-ran-private-5g-network-with-ai-automation
